
Conversion of EDT data from sounding archive file D:\SoundingArchive\PWPM_20180309_213222.dc3db

Information about sounding:
==================================

Station:                  41041 PWPM
Launch time:              2018-03-09 21:32:22 UTC
RS type:                  RS92-SGP
RS number:                M5013207
Reason for termination:   Increasing pressure
Sounding SW version:      MW31 3.66

==================================


Information about map: EDT                 
==================================


   Record name:    Unit:           Data type:          Divisor: Offset:
   ---------------------------------------------------------------------
    time            sec             float (4)          1        0       
    Pscl            ln              short (2)          1        0       
    T               K               short (2)          10       0       
    RH              %               short (2)          1        0       
    v               m/s             short (2)          -100     0       
    u               m/s             short (2)          -100     0       
    Height          m               short (2)          1        30000   
    P               hPa             short (2)          10       0       
    TD              K               short (2)          10       0       
    MR              g/kg            short (2)          100      0       
    DD              dgr             short (2)          1        0       
    FF              m/s             short (2)          10       0       
    AZ              dgr             short (2)          1        0       
    Range           m               short (2)          0.01     0       
    Lon             dgr             short (2)          100      0       
    Lat             dgr             short (2)          100      0       
    SpuKey          bitfield        unsigned short (2) 1        0       
    UsrKey          bitfield        unsigned short (2) 1        0       
    RadarH          m               short (2)          1        30000   

*************************************************************************************************

     time	     Pscl	        T	       RH	        v	        u	   Height	        P	       TD	       MR	       DD	       FF	       AZ	    Range	      Lon	      Lat	   SpuKey	   UsrKey	   RadarH	
  1880.00	    24837	   238.90	       10	    10.96	    -9.28	     6333	   429.90	   218.10	     0.05	      140	    14.40	      330	    32400	   -58.68	   -61.83	        0	        0	   -32768	
  1882.00	    24833	   238.90	       10	    10.96	    -9.28	     6339	   429.50	   217.90	     0.05	      140	    14.40	      330	    32500	   -58.69	   -61.83	        0	        0	   -32768	
  1884.00	    24829	   238.80	       10	    10.95	    -9.29	     6346	   429.10	   217.70	     0.05	      140	    14.40	      330	    32500	   -58.69	   -61.83	        0	        0	   -32768	
  1886.00	    24825	   238.70	       10	    10.94	    -9.30	     6352	   428.80	   217.60	     0.05	      140	    14.40	      330	    32500	   -58.69	   -61.83	        0	        0	   -32768	
  1888.00	    24821	   238.60	       10	    10.93	    -9.31	     6359	   428.30	   217.60	     0.05	      140	    14.40	      330	    32600	   -58.69	   -61.83	        0	        0	   -32768	
  1890.00	    24817	   238.50	       10	    10.91	    -9.32	     6366	   427.90	   217.60	     0.05	      140	    14.30	      330	    32600	   -58.69	   -61.83	        0	        0	   -32768	
  1892.00	    24813	   238.50	       10	    10.90	    -9.32	     6373	   427.50	   217.60	     0.05	      139	    14.30	      330	    32600	   -58.69	   -61.83	        0	        0	   -32768	
  1894.00	    24809	   238.40	       10	    10.88	    -9.31	     6379	   427.10	   217.60	     0.05	      139	    14.30	      330	    32600	   -58.69	   -61.83	        0	        0	   -32768	
  1896.00	    24806	   238.30	       10	    10.86	    -9.30	     6385	   426.70	   217.50	     0.05	      139	    14.30	      330	    32700	   -58.69	   -61.83	        0	        0	   -32768	
  1898.00	    24802	   238.20	       10	    10.85	    -9.28	     6392	   426.30	   217.40	     0.05	      139	    14.30	      330	    32700	   -58.69	   -61.83	        0	        0	   -32768	
  1900.00	    24798	   238.20	       10	    10.84	    -9.25	     6399	   425.90	   217.40	     0.05	      140	    14.20	      330	    32700	   -58.69	   -61.83	        0	        0	   -32768	
  1902.00	    24794	   238.10	       11	    10.83	    -9.22	     6405	   425.50	   217.40	     0.05	      140	    14.20	      330	    32800	   -58.69	   -61.83	        0	        0	   -32768	
  1904.00	    24790	   238.00	       11	    10.82	    -9.19	     6412	   425.10	   217.40	     0.05	      140	    14.20	      330	    32800	   -58.69	   -61.83	     1024	     1024	   -32768	
  1906.00	    24786	   238.00	       11	    10.82	    -9.16	     6419	   424.60	   217.30	     0.05	      140	    14.20	      330	    32800	   -58.69	   -61.83	        0	        0	   -32768	
  1908.00	    24782	   238.00	       11	    10.82	    -9.13	     6426	   424.20	   217.30	     0.05	      140	    14.20	      330	    32800	   -58.69	   -61.83	        0	        0	   -32768	
  1910.00	    24778	   237.90	       11	    10.82	    -9.10	     6433	   423.80	   217.30	     0.05	      140	    14.10	      330	    32900	   -58.69	   -61.83	        0	        0	   -32768	
  1912.00	    24774	   237.90	       11	    10.83	    -9.08	     6440	   423.40	   217.20	     0.05	      140	    14.10	      330	    32900	   -58.69	   -61.83	        0	        0	   -32768	
  1914.00	    24769	   237.80	       10	    10.83	    -9.07	     6447	   422.90	   217.20	     0.05	      140	    14.10	      330	    32900	   -58.69	   -61.83	        0	        0	   -32768	
  1916.00	    24765	   237.80	       10	    10.83	    -9.06	     6454	   422.50	   217.10	     0.05	      140	    14.10	      330	    33000	   -58.69	   -61.83	        0	        0	   -32768	
  1918.00	    24761	   237.80	       10	    10.82	    -9.05	     6461	   422.10	   217.00	     0.05	      140	    14.10	      330	    33000	   -58.69	   -61.83	     1024	     1024	   -32768	
  1920.00	    24757	   237.80	       10	    10.82	    -9.05	     6468	   421.70	   217.00	     0.05	      140	    14.10	      330	    33000	   -58.69	   -61.83	        0	        0	   -32768	
  1922.00	    24753	   237.80	       10	    10.81	    -9.05	     6476	   421.20	   217.00	     0.05	      140	    14.10	      330	    33000	   -58.69	   -61.83	        0	        0	   -32768	
  1924.00	    24749	   237.70	       10	    10.81	    -9.05	     6483	   420.80	   216.90	     0.05	      140	    14.10	      330	    33100	   -58.69	   -61.83	        0	        0	   -32768	
  1926.00	    24744	   237.60	       10	    10.81	    -9.05	     6490	   420.40	   216.80	     0.04	      140	    14.10	      330	    33100	   -58.69	   -61.83	        0	        0	   -32768	
  1928.00	    24740	   237.50	       10	    10.81	    -9.05	     6497	   419.90	   216.80	     0.04	      140	    14.10	      330	    33100	   -58.69	   -61.83	        0	        0	   -32768	
  1930.00	    24736	   237.40	       10	    10.81	    -9.05	     6504	   419.50	   216.80	     0.04	      140	    14.10	      330	    33100	   -58.69	   -61.83	        0	        0	   -32768	
  1932.00	    24732	   237.30	       11	    10.82	    -9.04	     6511	   419.10	   216.80	     0.04	      140	    14.10	      330	    33200	   -58.69	   -61.83	        0	        0	   -32768	
  1934.00	    24728	   237.30	       11	    10.84	    -9.03	     6518	   418.60	   216.80	     0.04	      140	    14.10	      330	    33200	   -58.69	   -61.83	        0	        0	   -32768	
  1936.00	    24723	   237.20	       11	    10.87	    -9.01	     6525	   418.20	   216.70	     0.04	      140	    14.10	      330	    33200	   -58.69	   -61.83	        0	        0	   -32768	
  1938.00	    24719	   237.00	       11	    10.91	    -8.99	     6532	   417.80	   216.60	     0.04	      140	    14.10	      330	    33300	   -58.69	   -61.83	        0	        0	   -32768	
  1940.00	    24715	   237.00	       11	    10.95	    -8.97	     6539	   417.40	   216.70	     0.04	      141	    14.20	      330	    33300	   -58.70	   -61.83	        0	        0	   -32768	
  1942.00	    24711	   237.00	       11	    11.00	    -8.94	     6547	   416.90	   216.60	     0.04	      141	    14.20	      330	    33300	   -58.70	   -61.83	        0	        0	   -32768	
  1944.00	    24706	   236.90	       11	    11.06	    -8.92	     6554	   416.50	   216.60	     0.04	      141	    14.20	      330	    33300	   -58.70	   -61.82	        0	        0	   -32768	
  1946.00	    24702	   236.80	       11	    11.12	    -8.90	     6561	   416.10	   216.50	     0.04	      141	    14.20	      330	    33400	   -58.70	   -61.82	        0	        0	   -32768	
  1948.00	    24698	   236.70	       11	    11.17	    -8.89	     6568	   415.60	   216.50	     0.04	      142	    14.30	      330	    33400	   -58.70	   -61.82	        0	        0	   -32768	
  1950.00	    24694	   236.70	       11	    11.23	    -8.88	     6575	   415.20	   216.40	     0.04	      142	    14.30	      330	    33400	   -58.70	   -61.82	        0	        0	   -32768	
  1952.00	    24690	   236.60	       11	    11.28	    -8.88	     6582	   414.80	   216.30	     0.04	      142	    14.40	      330	    33500	   -58.70	   -61.82	        0	        0	   -32768	
  1954.00	    24686	   236.50	       11	    11.33	    -8.89	     6588	   414.40	   216.30	     0.04	      142	    14.40	      330	    33500	   -58.70	   -61.82	        0	        0	   -32768	
  1956.00	    24682	   236.50	       11	    11.37	    -8.91	     6595	   414.10	   216.20	     0.04	      142	    14.40	      330	    33500	   -58.70	   -61.82	     1024	     1024	   -32768	
  1958.00	    24679	   236.50	       11	    11.40	    -8.94	     6601	   413.70	   216.20	     0.04	      142	    14.50	      330	    33500	   -58.70	   -61.82	     1024	     1024	   -32768	
  1960.00	    24675	   236.40	       11	    11.42	    -8.99	     6608	   413.30	   216.10	     0.04	      142	    14.50	      330	    33600	   -58.70	   -61.82	        0	        0	   -32768	
  1962.00	    24671	   236.30	       11	    11.45	    -9.03	     6614	   412.90	   216.10	     0.04	      142	    14.60	      330	    33600	   -58.70	   -61.82	        0	        0	   -32768	
  1964.00	    24667	   236.20	       11	    11.46	    -9.09	     6621	   412.50	   216.10	     0.04	      142	    14.60	      330	    33600	   -58.70	   -61.82	        0	        0	   -32768	
  1966.00	    24663	   236.20	       11	    11.48	    -9.15	     6627	   412.10	   216.10	     0.04	      141	    14.70	      330	    33700	   -58.70	   -61.82	        0	        0	   -32768	
  1968.00	    24660	   236.10	       11	    11.49	    -9.21	     6633	   411.70	   216.10	     0.04	      141	    14.70	      330	    33700	   -58.70	   -61.82	        0	        0	   -32768	
  1970.00	    24656	   236.10	       11	    11.51	    -9.27	     6640	   411.40	   216.10	     0.04	      141	    14.80	      330	    33700	   -58.70	   -61.82	        0	        0	   -32768	
  1972.00	    24652	   236.10	       11	    11.52	    -9.32	     6646	   411.00	   216.00	     0.04	      141	    14.80	      330	    33700	   -58.70	   -61.82	        0	        0	   -32768	
  1974.00	    24648	   236.00	       11	    11.53	    -9.36	     6653	   410.60	   216.10	     0.04	      141	    14.90	      330	    33800	   -58.70	   -61.82	        0	        0	   -32768	
  1976.00	    24644	   235.90	       11	    11.55	    -9.40	     6659	   410.20	   216.10	     0.04	      141	    14.90	      330	    33800	   -58.70	   -61.82	        0	        0	   -32768	
  1978.00	    24640	   235.90	       11	    11.56	    -9.42	     6666	   409.80	   216.20	     0.04	      141	    14.90	      330	    33800	   -58.70	   -61.82	        0	        0	   -32768	
  1980.00	    24636	   235.80	       12	    11.57	    -9.44	     6673	   409.40	   216.50	     0.04	      141	    14.90	      330	    33900	   -58.70	   -61.82	     1024	     1024	   -32768	
  1982.00	    24632	   235.70	       12	    11.58	    -9.45	     6679	   409.00	   216.70	     0.05	      141	    14.90	      330	    33900	   -58.70	   -61.82	        0	        0	   -32768	
  1984.00	    24628	   235.70	       12	    11.59	    -9.44	     6686	   408.60	   216.90	     0.05	      141	    14.90	      330	    33900	   -58.70	   -61.82	        0	        0	   -32768	
  1986.00	    24625	   235.70	       13	    11.59	    -9.43	     6692	   408.20	   216.90	     0.05	      141	    14.90	      330	    34000	   -58.70	   -61.82	        0	        0	   -32768	
  1988.00	    24621	   235.60	       13	    11.58	    -9.42	     6699	   407.90	   216.90	     0.05	      141	    14.90	      330	    34000	   -58.70	   -61.82	        0	        0	   -32768	
  1990.00	    24617	   235.60	       13	    11.57	    -9.39	     6705	   407.50	   216.90	     0.05	      141	    14.90	      330	    34000	   -58.70	   -61.82	        0	        0	   -32768	
  1992.00	    24613	   235.50	       13	    11.55	    -9.37	     6712	   407.10	   216.90	     0.05	      141	    14.90	      330	    34000	   -58.70	   -61.82	        0	        0	   -32768	
  1994.00	    24609	   235.50	       13	    11.52	    -9.34	     6719	   406.70	   216.80	     0.05	      141	    14.80	      330	    34100	   -58.70	   -61.82	        0	        0	   -32768	
  1996.00	    24605	   235.40	       13	    11.48	    -9.31	     6726	   406.30	   216.80	     0.05	      141	    14.80	      330	    34100	   -58.70	   -61.82	        0	        0	   -32768	
  1998.00	    24600	   235.40	       13	    11.44	    -9.28	     6733	   405.80	   216.80	     0.05	      141	    14.70	      330	    34100	   -58.71	   -61.82	        0	        0	   -32768	
  2000.00	    24596	   235.40	       13	    11.40	    -9.25	     6740	   405.40	   216.80	     0.05	      141	    14.70	      330	    34200	   -58.71	   -61.82	        0	        0	   -32768	
  2002.00	    24592	   235.30	       13	    11.35	    -9.22	     6747	   405.00	   216.70	     0.05	      141	    14.60	      330	    34200	   -58.71	   -61.82	        0	        0	   -32768	
  2004.00	    24588	   235.20	       13	    11.31	    -9.19	     6754	   404.60	   216.50	     0.05	      141	    14.60	      330	    34200	   -58.71	   -61.82	        0	        0	   -32768	
  2006.00	    24584	   235.20	       12	    11.26	    -9.15	     6761	   404.20	   216.40	     0.04	      141	    14.50	      330	    34200	   -58.71	   -61.82	        0	        0	   -32768	
  2008.00	    24580	   235.10	       12	    11.22	    -9.13	     6767	   403.80	   216.20	     0.04	      141	    14.50	      330	    34300	   -58.71	   -61.82	        0	        0	   -32768	
  2010.00	    24576	   235.10	       12	    11.18	    -9.10	     6774	   403.40	   216.10	     0.04	      141	    14.40	      330	    34300	   -58.71	   -61.82	        0	        0	   -32768	
  2012.00	    24572	   235.00	       12	    11.14	    -9.08	     6781	   403.00	   215.80	     0.04	      141	    14.40	      330	    34300	   -58.71	   -61.82	        0	        0	   -32768	
  2014.00	    24568	   234.90	       12	    11.11	    -9.07	     6787	   402.70	   215.60	     0.04	      141	    14.30	      330	    34400	   -58.71	   -61.82	        0	        0	   -32768	
  2016.00	    24564	   234.90	       11	    11.09	    -9.06	     6794	   402.30	   215.40	     0.04	      141	    14.30	      330	    34400	   -58.71	   -61.82	        0	        0	   -32768	
  2018.00	    24560	   234.90	       11	    11.06	    -9.05	     6800	   401.90	   215.20	     0.04	      141	    14.30	      330	    34400	   -58.71	   -61.82	        0	        0	   -32768	
  2020.00	    24557	   234.80	       11	    11.05	    -9.05	     6807	   401.50	   215.10	     0.04	      141	    14.30	      330	    34400	   -58.71	   -61.82	        0	        0	   -32768	
  2022.00	    24553	   234.70	       11	    11.04	    -9.06	     6813	   401.10	   214.90	     0.04	      141	    14.30	      330	    34500	   -58.71	   -61.82	        0	        0	   -32768	
  2024.00	    24549	   234.60	       11	    11.03	    -9.06	     6820	   400.80	   214.90	     0.04	      141	    14.30	      330	    34500	   -58.71	   -61.82	        0	        0	   -32768	
  2026.00	    24545	   234.60	       11	    11.03	    -9.07	     6827	   400.40	   214.70	     0.04	      141	    14.30	      330	    34500	   -58.71	   -61.82	        0	        0	   -32768	
  2028.00	    24541	   234.50	       11	    11.03	    -9.08	     6833	   400.00	   214.60	     0.04	      141	    14.30	      330	    34600	   -58.71	   -61.82	        0	        0	   -32768	
  2030.00	    24537	   234.50	       11	    11.04	    -9.09	     6840	   399.60	   214.50	     0.04	      141	    14.30	      330	    34600	   -58.71	   -61.82	        0	        0	   -32768	
  2032.00	    24533	   234.40	       11	    11.04	    -9.10	     6846	   399.20	   214.40	     0.04	      141	    14.30	      330	    34600	   -58.71	   -61.82	        0	        0	   -32768	
  2034.00	    24529	   234.30	       11	    11.05	    -9.11	     6853	   398.80	   214.40	     0.04	      141	    14.30	      330	    34600	   -58.71	   -61.82	        0	        0	   -32768	
  2036.00	    24525	   234.30	       11	    11.06	    -9.11	     6860	   398.40	   214.40	     0.04	      141	    14.30	      330	    34700	   -58.71	   -61.82	     1024	     1024	   -32768	
  2038.00	    24521	   234.20	       11	    11.08	    -9.11	     6866	   398.00	   214.20	     0.03	      141	    14.30	      330	    34700	   -58.71	   -61.82	        0	        0	   -32768	
  2040.00	    24517	   234.10	       11	    11.09	    -9.12	     6873	   397.70	   214.10	     0.03	      141	    14.40	      330	    34700	   -58.71	   -61.82	     1024	     1024	   -32768	
  2042.00	    24513	   234.00	       10	    11.10	    -9.12	     6880	   397.20	   213.90	     0.03	      141	    14.40	      330	    34800	   -58.71	   -61.81	        0	        0	   -32768	
  2044.00	    24509	   234.00	       10	    11.12	    -9.12	     6887	   396.80	   213.90	     0.03	      141	    14.40	      330	    34800	   -58.71	   -61.81	        0	        0	   -32768	
  2046.00	    24504	   233.90	       10	    11.13	    -9.12	     6894	   396.40	   213.90	     0.03	      141	    14.40	      330	    34800	   -58.71	   -61.81	        0	        0	   -32768	
